,0,1,2,3,4
606,[606],"['MATH&142', 'CHEM&161', 'ENGR121', 'ENGR298', 'MATH&151', 'PHYS&114', 'MATH&152', 'PHYS&241', 'ENGR&214', 'MATH&163', 'PHYS&242', 'ENGR&215', 'PHYS130', 'MATH&264', 'PHYS&243', 'ENGR&225', 'MATH261', 'ENGR&215', 'CHEM&161', 'ENGR240', 'ENGR&114', 'ENGR&224', 'ENGR&114', 'ENGR&204']","[3, 3, 3, 3, 1, 1, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4]",['Mechanical Engineering'],['Eastern Washington University']
607,[607],"['MATH261', 'ENGR121', 'MATH&264', 'PHYS&243', 'ENGR&214', 'MATH260', 'ENGR&215', 'ENGR&225', 'ENGR240']","[4, 1, 1, 2, 3, 3, 1, 2, 3]",['Civil Engineering'],['Seattle University']
608,[608],"['MATH&151', 'ENGL&101', 'ENGL&101D', 'ENGR111', 'ENGR101', 'MATH&152', 'PHYS&114', 'ENGR121', 'MATH&163', 'CHEM&161', 'BUS&101', 'PHYS130', 'MATH&264', 'PHYS&241', 'CHEM&162', 'MATH260', 'PHYS&242', 'ENGR&214', 'MATH261', 'ENGR240', 'PHYS&243', 'ENGR&224', 'ENGR&225', 'ENGR&114', 'ENGR&215', 'ENGL&230', 'MATH260', 'ENGR&225', 'MATH&163', 'ENGR111', 'MATH&264', 'ENGR121', 'MATH261', 'CHEM&161', 'ENGR240', 'ENGR&224', 'PHYS&241', 'ENGR202', 'ENGR&204', 'PHYS&242', 'ENGL&230', 'PHYS&243', 'MATH&141', 'CHEM&161', 'ENGR&114', 'MATH&142', 'PHYS&114', 'MATH&151', 'CHEM&162', 'ENGR121', 'MATH&152', 'PHYS&241', 'ENGL&230', 'PHYS130', 'MATH&163', 'PHYS&242', 'ENGR&214', 'MATH260', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR240', 'MATH261', 'ENGR&204', 'ENGR&224', 'ENGR298']","[3, 3, 3, 3, 3, 4, 4, 4, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 1, 1, 2, 2, 3, 3, 4, 4, 1, 1, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3]",['Mechanical Engineering'],['University of Washington Seattle']
609,[609],"['MATH&151', 'CHEM&161', 'ENGR121', 'MATH&152', 'CHEM&162', 'PHYS&114', 'MATH&163', 'ANTH116D', 'ENGR&214', 'PHYS&241', 'ENGR201', 'ENGL&101', 'ENGL&101D', 'MATH&264', 'PHYS&242', 'ENGR&215', 'PHYS130', 'MATH260', 'PHYS&243', 'ENGR&225', 'MATH261', 'ENGR&114', 'ENGL&230', 'ENGR&225', 'ENGL&101', 'ENGL&101D', 'PHYS&243', 'ENGR&215', 'ENGL&230', 'ENGR220', 'ENGR&114', 'ENGR&224', 'ENGR240', 'ENGR&204']","[2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4]",['Mechanical Engineering'],['University of Washington Seattle']
610,[610],"['ENGR&214', 'MATH260', 'ENGR&215', 'CHEM&140', 'ECON&202', 'CHEM&162', 'ENGR201', 'ENGR&225', 'ENGR&204', 'ENGR220', 'ENGR240', 'ENGR&224', 'ENGR216']","[2, 2, 3, 3, 4, 1, 1, 2, 2, 2, 3, 3, 3]",['Mechanical Engineering'],['Washington State University']
611,[611],"['ENGL&101', 'ENGL&101D', 'MATH&152', 'PHYS&241', 'MATH&163', 'PHYS&242', 'PHYS130', 'ENGR121', 'MATH&264', 'PHYS&243', 'CHEM&161', 'MATH261', 'CHEM&162', 'MATH260']","[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 1]",['Civil Engineering'],['University of Washington Seattle']
612,[612],"['MATH&163', 'CHEM&162', 'MATH260', 'PHYS&241', 'ENGR121', 'ENGR&114', 'MATH261', 'PHYS&242', 'ENGR&214', 'ENGR240', 'PHYS&243', 'ENGR&215', 'ENGR&225']","[4, 4, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3]",['Civil Engineering'],['University of Washington Seattle']
613,[613],"['MATH&141', 'ENGL&101', 'ENGL&101D', 'ENGR111', 'MATH&142', 'ENGR&114', 'CHEM&140', 'MATH&151', 'ENGR121', 'CHEM&161', 'MATH&152', 'PHYS&114', 'MATH&163', 'PHYS&241', 'MATH&264', 'PHYS&242', 'ENGL&230', 'ECON&202', 'PHYS&243', 'ENGR&225', 'MATH261', 'CHEM&161', 'MATH260', 'ENGR&215', 'CHEM&162', 'ENGR240', 'ENGR&114', 'ENGR220', 'ENGR&204', 'ENGR&224', 'PHYS&233', 'ENGR121', 'ENGR&214', 'ENGR&215', 'ENGR&225', 'ENGL&230', 'ENGR&204', 'ENGR240']","[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 2, 2, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 1, 3, 1, 2, 3, 1, 3, 1, 3]",['Mechanical Engineering'],['Washington State University']
614,[614],"['MATH&163', 'ENGR111', 'PHYS130', 'PHYS&242', 'MATH&264', 'PHYS&243', 'ENGR121', 'MATH261', 'MATH260', 'ENGR&214', 'CHEM&161', 'CHEM&162', 'ENGR&215', 'ENGR240', 'ENGL&230', 'ENGR&224', 'ENGR&225', 'ENGR220']","[2, 2, 2, 2, 3, 3, 3, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3]",['Civil Engineering'],['Washington State University']
615,[615],"['MATH&152', 'MATH&163', 'ENGL&102', 'ENGL&102D', 'MATH&264', 'MATH260', 'ENGR101']","[1, 2, 2, 2, 3, 3, 3]",['Mechanical Engineering'],['University of Washington Seattle']
616,[616],"['MATH&152', 'MATH&163', 'ENGL&102', 'ENGL&102D', 'MATH&264', 'COLL101']","[1, 2, 2, 2, 3, 3]",['Mechanical Engineering'],['University of Washington Seattle']
617,[617],"['CHEM&140', 'MATH&163', 'CHEM&161', 'MATH&264', 'ENGR121', 'MATH260', 'PHYS&114', 'CS&131', 'ENGL&230', 'MATH261', 'PHYS&231', 'ENGR240', 'ENGR&214', 'CS&132', 'CS132', 'PHYS&232', 'CS143', 'ENGR202', 'ENGR&204', 'ENGR205', 'PHYS&233']","[3, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 1, 2, 2, 2]",['Electrical Engineering'],['University of Washington Seattle']
618,[618],"['ENGR&204', 'CS&131', 'ENGR&214', 'ENGR&114', 'ENGR201', 'ENGR&215', 'ENGR240', 'MATH261', 'ENGL&235', 'MATH260', 'ECON&202', 'ENGR&225', 'ENGR216', 'ENGR220', 'ENGR&224']","[4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4]",['Mechanical Engineering'],['Washington State University']
619,[619],"['ENGR&204', 'CS&131', 'ENGR&214', 'ENGR&114', 'ENGR201', 'ENGR&215', 'ENGR240', 'MATH261', 'ENGL&235', 'MATH260', 'ENGR220', 'ENGR&225', 'SPAN111']","[4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4]",['Mechanical Engineering'],['University of Washington Seattle']
620,[620],"['MATH&264', 'PHYS&241', 'ENGR298', 'PHYS130', 'ENGR&114', 'ECON&202', 'MATH260', 'ENGR&214', 'PHYS130', 'PHYS&242', 'ENGR&215', 'ENGR&225', 'PHYS&243', 'ENGR298', 'ENGR201', 'ENGR220', 'ENGR&114', 'ENGR240', 'ENGR&204', 'MATH261', 'ENGR216']","[3, 3, 3, 3, 4, 4, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2]",['Mechanical Engineering'],['Washington State University']
621,[621],"['MATH&264', 'PHYS&241', 'ENGR298', 'PHYS130', 'ENGR&114', 'ECON&202', 'MATH260', 'ENGR&214', 'PHYS130', 'PHYS&242', 'ENGR&215', 'ENGR&225', 'PHYS&243', 'ENGR298', 'ENGR201', 'ENGR220', 'ENGR&114', 'ENGR240', 'ENGR&204', 'MATH261', 'ENGR216']","[3, 3, 3, 3, 4, 4, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2]",['Mechanical Engineering'],['University of Washington Seattle']
622,[622],"['MATH261', 'CHEM&162', 'ENGR&214', 'MATH260', 'PHYS&241', 'ENGR&215', 'ENGR201', 'PHYS&242', 'ENGR&225', 'ENGR&114', 'PHYS&243', 'ENGR240', 'ENGR&204', 'SPAN111']","[2, 2, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3]",['Civil Engineering'],['University of Washington Seattle']
623,[623],"['PHYS&114', 'ENGL&230', 'ENGR111', 'MATH&152', 'CHEM&161', 'ENGR121', 'MATH&163', 'CHEM&162', 'PHYS&241', 'MATH&264', 'PHYS&242', 'ENGR&214', 'ECON&202', 'ENGR&114', 'MATH260', 'PHYS&243', 'ENGR201', 'MATH261', 'ENGR&215', 'ENGR240', 'ENGR&224', 'ENGR&225', 'ENGR220', 'ENGR216', 'ENGR&204']","[4, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4]",['Mechanical Engineering'],['Washington State University']
624,[624],"['PHYS&114', 'ENGL&230', 'ENGR111', 'MATH&152', 'CHEM&161', 'ENGR121', 'MATH&163', 'CHEM&162', 'PHYS&241', 'MATH&264', 'PHYS&242', 'ENGR&214', 'ECON&202', 'ENGR&114', 'MATH260', 'PHYS&243', 'ENGR201', 'MATH261', 'ENGR&215', 'ENGR240', 'ENGR&224', 'ENGR&225', 'ENGR220', 'ENGR216', 'ENGR&204']","[4, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4]",['Mechanical Engineering'],['University of Washington Seattle']
625,[625],"['MATH&151', 'CHEM&161', 'ENGR101', 'MATH&152', 'ENGR&204', 'MATH&163', 'PHYS130', 'ENGR121', 'MATH&264', 'PHYS&241', 'CHEM&162', 'MATH260', 'PHYS&242', 'ENGR&214', 'MATH261', 'ENGL&230', 'SPAN111', 'PHYS&243', 'ENGR201', 'ENGR&215', 'ENGR&114', 'MATH&151', 'CHEM&161', 'ENGR101', 'MATH&152', 'ENGR&204', 'MATH&163', 'PHYS130', 'ENGR121', 'MATH&264', 'PHYS&241', 'CHEM&162', 'MATH260', 'PHYS&242', 'ENGR&214', 'MATH261', 'ENGL&230', 'SPAN111', 'PHYS&243', 'ENGR201', 'ENGR&215', 'ENGR&114']","[3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 2, 2]",['Electrical Engineering'],['University of Washington Seattle']
626,[626],"['MATH&163', 'CHEM&162', 'ENGL&101', 'ENGL&101D', 'MATH261', 'PHYS&114', 'MATH&264', 'ENGR111', 'HIST&146', 'MATH260', 'ENGR121', 'PHYS130', 'PHYS&241', 'ENGR&214', 'ENGL&235', 'PSYC&100', 'HUM110D', 'PHYS&242', 'ENGR&225', 'ENGR201', 'ENGR&114', 'ENGR&215', 'PHYS&243', 'ENGR240', 'ENGR&204', 'ENGR220', 'ENGR&224', 'ECON&202']","[3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3]",['Mechanical Engineering'],['Washington State University']
627,[627],"['MATH&142', 'CHEM&140', 'ENGR111', 'MATH&151', 'CHEM&161', 'ENGR121', 'PHYS130', 'MATH&152', 'PHYS&114', 'CHEM&162', 'MATH&163', 'PHYS&241', 'ENGR&114', 'MATH&264', 'PHYS&242', 'ENGR&214', 'MATH261', 'ENGL&101', 'ENGL&101D', 'ECON&201', 'MATH260', 'PHYS&243', 'ENGR&224', 'ENGR&215', 'ENGL&230', 'ENGR240', 'ENGR&224', 'ENGR&204']","[2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3]",['Mechanical Engineering'],['University of Washington Seattle']
628,[628],"['MATH&264', 'MATH261', 'PHYS&243', 'ENGR&215', 'MATH260', 'ENGR&225', 'CHEM&161', 'ENGR&114', 'ENGR240', 'CHEM&162', 'ENGL&230', 'ECON&202', 'ENGR&204']","[4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4]",['Mechanical Engineering'],['Washington State University']
629,[629],"['MATH261', 'ENGR121', 'MATH&264', 'PHYS&243', 'ENGR&214', 'MATH260', 'ENGR&204', 'ENGR&215', 'ENGR201', 'ENGR&225', 'ENGR220', 'ENGR240', 'ENGR&224']","[4, 1, 1, 2, 3, 3, 4, 1, 1, 2, 2, 3, 3]",['Civil Engineering'],['University of Washington Seattle']
630,[630],"['ENGR108', 'MATH&142', 'ENGR111', 'MATH&151', 'CHEM&140', 'MATH&152', 'CHEM&161', 'ENGL&230', 'MATH&163', 'CHEM&162', 'PHYS&114', 'MATH260', 'PHYS&241', 'ENGR121', 'MATH261', 'PHYS&242', 'ENGR&214', 'ENGR&224', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR240', 'ENGR&204', 'MATH&141', 'CHEM&161', 'ENGR&114', 'MATH&142', 'PHYS&114', 'MATH&151', 'CHEM&162', 'ENGR121', 'MATH&152', 'PHYS&241', 'ENGL&230', 'PHYS130', 'MATH&163', 'PHYS&242', 'ENGR&214', 'MATH260', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR240', 'MATH261', 'ENGR&204', 'ENGR&224', 'ENGR298', 'MATH&141', 'CHEM&161', 'ENGR&114', 'MATH&142', 'PHYS&114', 'MATH&151', 'CHEM&162', 'ENGR121', 'MATH&152', 'PHYS&241', 'ENGL&230', 'PHYS130', 'MATH&163', 'PHYS&242', 'ENGR&214', 'MATH260', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR240', 'MATH261', 'ENGR&204', 'ENGR&224', 'ENGR298']","[3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 1, 1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3]",['Civil Engineering'],['University of Washington Seattle']
632,[632],"['MATH080', 'BUS&101', 'ACCT110', 'MATH091', 'ACCT&201', 'MATH092', 'ACCT&202', 'MATH099', 'ENGL097', 'ACCT&203', 'ENGL098', 'ECON&201', 'ECON&202', 'MATH&146', 'ENGL&101', 'MATH138', 'BUS&201', 'AEP098', 'ENGL&102', 'MATH&148']","[1, 1, 1, 2, 2, 3, 3, 1, 1, 1, 3, 3, 1, 1, 2, 3, 3, 3, 3, 1]",['Business'],['Western Washington University']
633,[633],"['MATH080', 'BUS&101', 'ACCT110', 'MATH091', 'ACCT&201', 'MATH092', 'ACCT&202', 'MATH099', 'ENGL097', 'ACCT&203', 'ENGL098', 'ECON&201', 'ECON&202', 'MATH&146', 'ENGL&101', 'MATH138', 'BUS&201', 'AEP098', 'ENGL&102', 'MATH&148']","[1, 1, 1, 2, 2, 3, 3, 1, 1, 1, 3, 3, 1, 1, 2, 3, 3, 3, 3, 1]",['Business'],['Western Washington University']
634,[634],"['MATH080', 'BUS&101', 'ACCT110', 'MATH091', 'ACCT&201', 'MATH092', 'ACCT&202', 'MATH099', 'ENGL097', 'ACCT&203', 'ENGL098', 'ECON&201', 'ECON&202', 'MATH&146', 'ENGL&101', 'MATH138', 'BUS&201', 'AEP098', 'ENGL&102', 'MATH&148']","[1, 1, 1, 2, 2, 3, 3, 1, 1, 1, 3, 3, 1, 1, 2, 3, 3, 3, 3, 1]",['Business'],['Western Washington University']
635,[635],"['MATH&151', 'ENGR&114', 'MATH&152', 'PHYS&241', 'ENGR121', 'MATH&163', 'ENGR&214', 'ENGL&235', 'PHYS130', 'CHEM&161', 'CHEM&162', 'MATH&264', 'PHYS&242', 'ENGR&215', 'MATH261', 'PHYS&243', 'ENGR&225', 'ENGR220', 'MATH260', 'ENGR&224', 'ENGR240', 'ENGR&204', 'ENGR205', 'ENGR201', 'ENGR216', 'MFGT']","[1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 1, 2, 2]",['Mechanical Engineering'],['Washington State University']
636,[636],"['ENGR&215', 'MATH261', 'CHEM&162', 'CMST&220', 'ENGR&225', 'ENGR220', 'ENGR240', 'ENGR&204', 'MATH261']","[2, 2, 2, 2, 3, 3, 3, 3, 4]",['Mechanical Engineering'],['Washington State University']
637,[637],"['MATH&151', 'PHYS130', 'ENGR121', 'ENGR298', 'MATH&152', 'CHEM&161', 'ENGR&114', 'MATH&163', 'CHEM&162', 'PHYS&114', 'MATH&264', 'PHYS&241', 'ENGL&230', 'ECON&202', 'MATH260', 'PHYS&242', 'ENGR&214', 'ENGR201', 'MATH261', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR220', 'ENGR240', 'ENGR&204']","[3, 3, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3]",['Mechanical Engineering'],['Washington State University']
638,[638],"['PHYS&114', 'MATH&163', 'PHYS&241', 'ENGR&214', 'MATH&264', 'PHYS&242', 'ENGR&215', 'ENGR240', 'MATH260', 'PHYS&243', 'ENGR&225', 'MATH261', 'ENGR&204']","[4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4]",['Civil Engineering'],['Seattle University']
639,[639],"['PHYS&243', 'MATH260', 'SOC&101', 'ANTH116D', 'ECON&201', 'ENGR121', 'ENGR&204', 'ENGR205', 'CS&131', 'ENGL&224', 'MATH260', 'CS&132', 'CS132', 'ENGR202', 'ENGL&230', 'ENGR240']","[3, 3, 3, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4]",['Electrical Engineering'],['Washington State University']
640,[640],"['MATH&151', 'SPAN&122', 'HUM247D', 'CHEM&121', 'PSYC&100']","[3, 3, 3, 2, 2]",['Mechanical Engineering'],['University of Washington Seattle']
641,[641],"['PHYS&114', 'MATH&163', 'PHYS&241', 'ENGR&214', 'MATH&264', 'PHYS&242', 'ENGR&215', 'ENGR240', 'MATH260', 'PHYS&243', 'ENGR&225', 'MATH261', 'ENGR&204']","[4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4]",['Civil Engineering'],['University of Washington Seattle']
642,[642],"['MATH&151', 'PHYS&114', 'ENGR111', 'MATH&151', 'CHEM&162', 'ENGR111', 'ENGL&101', 'ENGL&101D', 'PHYS&114', 'MATH&152', 'PHYS&241', 'ENGR121', 'MATH&163', 'PHYS&242', 'CS&141', 'PHYS130', 'ENGR&204', 'PHYS&243', 'CS143', 'MATH260', 'ENGR202', 'MATH261', 'ENGR240', 'MATH&264']","[2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 2, 2, 3]",['Electrical Engineering'],['University of Washington Seattle']
643,[643],"['MATH&151', 'CHEM&161', 'MATH&152', 'CHEM&162', 'MATH&163', 'PHYS&114', 'MATH&264', 'ENGR121', 'PHYS130', 'MATH261', 'PHYS&241', 'MATH260', 'PHYS&242', 'ENGR&114', 'PHYS&243', 'ENGR&214', 'ENGR&215', 'ENGR240', 'ENGR&225', 'ENGR220', 'ENGR&204', 'ENGL&235']","[2, 2, 3, 3, 4, 4, 1, 1, 1, 2, 2, 3, 3, 4, 1, 1, 2, 2, 3, 3, 3, 4]",['Mechanical Engineering'],['Washington State University']
644,[644],"['CHEM&161', 'MATH261', 'MATH&264', 'ENGL&230', 'PHYS&241', 'MATH260', 'PHYS&242', 'PHYS&243', 'ENGR220', 'ENGR&225', 'ENGR&215', 'ECON&202', 'ENGR240', 'ENGR&204']","[3, 3, 4, 4, 1, 1, 2, 3, 3, 3, 1, 1, 2, 2]",['Mechanical Engineering'],['Washington State University']
645,[645],"['ENGR&214', 'ENGR240', 'ENGL&235', 'ECON&201']","[2, 3, 4, 4]",['Electrical Engineering'],['Washington State University']
646,[646],"['PHYS&241', 'MATH&264', 'ENGR121', 'MATH&146', 'PHYS130', 'MATH261', 'CS&141', 'PHYS&242', 'MATH260', 'ENGR&214', 'PHYS&243', 'ENGR&215', 'ENGR&225', 'ENGR&204', 'ENGR&114']","[3, 3, 3, 4, 4, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4]","['Pre-Engineering – Mechanical, Civil, Aeronautical, Industrial, Materials Science']",['University of Washington Seattle']
647,[647],"['MATH&163', 'PHYS&241', 'ENGR&214', 'PHYS&242', 'PHYS130', 'MATH&264', 'ENGR&215', 'ENGL&230', 'MATH260', 'ANTH255D', 'PHYS&243', 'MATH261', 'ECON&201', 'ENGR&225', 'ENGR240']","[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 1, 1, 1, 2, 2]",['Pre-Engineering – General Engineering Transfer'],['Washington State University']
648,[648],"['MATH&152', 'CHEM&161', 'ENGR101', 'MATH&163', 'CHEM&162', 'ENGL&101', 'ENGL&101D', 'MATH&264', 'ENGL&235', 'MATH260', 'PHYS&241', 'PHYS&242', 'PHYS130', 'MATH261', 'PHYS&243', 'ENGR121', 'ENGL&111', 'ENGR&114', 'ENGR&214', 'ENGR&224', 'ENGR&215', 'ENGR&225', 'ENGR220', 'ENGR240', 'ENGR&204', 'ENGR205', 'ENGR201', 'ENGR216', 'MFGT']","[2, 2, 2, 3, 3, 4, 4, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 1, 2, 2]",['Mechanical Engineering'],['Washington State University']
649,[649],"['ENGR121', 'PHYS&241', 'CHEM&161', 'MATH&264', 'PHYS&242', 'ENGR&214', 'PHYS130', 'ENGR&225', 'PHYS&243', 'ENGR&215', 'ENGR240', 'MATH261', 'MATH260']","[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 1, 1, 1]",['Mechanical Engineering'],['University of Washington Seattle']
650,[650],"['PHYS130', 'ENGR101', 'MATH&144', 'PHYS&114', 'ENGR111', 'ENGR121', 'CHEM&140', 'PHYS&241', 'PHYS&233', 'ENGR&214']","[2, 2, 3, 3, 4, 4, 4, 1, 1, 2]",['Mechanical Engineering'],['University of Washington Seattle']
651,[651],"['MATH&163', 'PHYS&241', 'CS&131', 'MATH&264', 'ENGL&230', 'MATH260', 'PHYS&242', 'CS&132', 'CS132', 'PHYS130', 'MATH261', 'PHYS&243', 'ENGR&214', 'ENGR&215', 'ENGR&204', 'ENGR205', 'ENGR202', 'ECON&202', 'CHEM&161']","[3, 3, 3, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4]",['Electrical Engineering'],['Washington State University']
652,[652],"['PHYS&114', 'MATH&163', 'PHYS&241', 'ENGR&214', 'MATH&264', 'PHYS&242', 'ENGR&215', 'ENGR240', 'MATH260', 'PHYS&243', 'ENGR&225', 'MATH261', 'ENGR220', 'ENGR&204']","[4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4]",['Civil Engineering'],['Washington State University']
653,[653],"['MATH&152', 'CHEM&161', 'ENGR101', 'MATH&163', 'CHEM&162', 'ENGL&101', 'ENGL&101D', 'MATH&264', 'ENGL&235', 'MATH260', 'PHYS&241', 'PHYS&242', 'PHYS130', 'MATH261', 'PHYS&243', 'ENGR121', 'ENGL&111', 'ENGR&114', 'ENGR&214', 'ENGR&224', 'ENGR&215', 'ENGR&225', 'ENGR220', 'ENGR240', 'ENGR&204', 'ENGR205', 'ENGR201', 'ENGR216', 'MFGT']","[2, 2, 2, 3, 3, 4, 4, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 1, 2, 2]",['Mechanical Engineering'],['University of Washington Bothell']
654,[654],"['PHYS&231', 'ENGR121', 'ENGR201', 'PHYS&232', 'PHYS130', 'ENGR&214', 'ENGR240', 'PHYS&233', 'ENGR&215', 'ENGR&225']","[1, 1, 1, 2, 2, 2, 2, 3, 3, 3]",['Computer Engineering'],['University of Washington Seattle']
655,[655],"['MATH&151', 'ENGR111', 'MATH&152', 'ENGR121', 'MATH&163', 'PHYS&114', 'ENGR&214', 'PHYS&241', 'PHYS130', 'ENGR&215', 'PHYS&242', 'MATH261', 'ENGR&225', 'PHYS&243', 'MATH260', 'CHEM&161', 'CS&131', 'CHEM&162', 'MATH&264', 'ENGR&204']","[2, 2, 3, 4, 1, 1, 2, 2, 2, 3, 3, 4, 1, 1, 2, 2, 3, 3, 4, 4]","['Pre-Engineering – Mechanical, Civil, Aeronautical, Industrial, Materials Science']",['University of Washington Seattle']
656,[656],"['MATH096', 'MATH&141', 'ENGR111', 'MATH&142', 'PHYS&114', 'MATH&151', 'ENGR121', 'MATH&152', 'MATH&163', 'PHYS&241', 'MATH&264', 'PHYS&242', 'PHYS130', 'CS&131', 'PHYS&243', 'CHEM&140', 'ENGR&204', 'CS&132', 'CS132', 'CHEM&161']","[4, 1, 1, 2, 2, 3, 3, 4, 1, 1, 2, 2, 2, 3, 3, 4, 4, 1, 1, 1]",['Electrical Engineering'],['University of Washington Bothell']
657,[657],"['MATH&141', 'ENGR111', 'PSYC&200', 'MATH&142', 'CHEM&161', 'CMST&210', 'MATH&151', 'PHYS&114', 'SOC&101', 'MATH&152', 'ENGR121', 'MATH&163', 'PHYS&241', 'ENGR202', 'MATH&264', 'PHYS&242', 'CS110', 'PHYS130', 'MATH260', 'PHYS&243', 'ENGR&204', 'ENGL&230', 'CS&131', 'MATH261', 'ENGR&224', 'CS&132', 'CS132', 'ENGR240']","[1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 1, 1, 1, 2, 2, 2]",['Electrical Engineering'],['Washington State University']
658,[658],"['MATH&163', 'ENGR121', 'CS&131', 'HUM110D', 'MATH&264', 'ENGR&214', 'PHYS&241', 'HIST&146', 'CHEM&161', 'PHYS&242', 'ENGR&215', 'PHYS&243', 'CHEM&162', 'ENGR&225', 'MATH260', 'MATH261', 'ENGR&224', 'ENGL&101', 'ENGL&101D', 'HIST103D', 'MATH&151', 'COLL101', 'ENGR111', 'MATH&152']","[3, 3, 3, 3, 4, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 1, 1, 3, 3, 3, 3, 4, 4, 4]",['Mechanical Engineering'],['University of Washington Seattle']
659,[659],"['SOC&101', 'ENGL&101', 'ENGL&101D', 'PSYC&100', 'ENVS&100', 'GEOG101', 'PHIL&101', 'GEOG205', 'POLS&202', 'ANTH&206D', 'HIST&146', 'ECON101D', 'CMST&102', 'PHIL215', 'ANTH&215', 'SOC&201']","[3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4]",['Mechanical Engineering'],['Washington State University']
